Corpus;EjemploID;Búsqueda;DOCUMENTO;FECHA;Fecha_procesada;PROVINCIA;CONTEXTO_PRECEDENTE;FORMA;CONTEXTO_SIGUIENTE;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CHARTA;450;casa;CODCAR-0018 {h1ra:34};1241;1241;Córdoba;sea enemigo nin peche omizillo por él. E si el quebrantador de las casas fuyere o se escondiere en alguna;casa,;el dueño de la casa ó fuere sospechado que yaze sea tenudo de dar la casa a escodriñar al juez;Incluible;en;casa;demostrativo;estado;
CHARTA;451;casa;CODCAR-0018 {h1ra:34};1241;1241;Córdoba;por él. E si el quebrantador de las casas fuyere o se escondiere en alguna casa, el dueño de la;casa;ó fuere sospechado que yaze sea tenudo de dar la casa a escodriñar al juez e a los alcaldes. E;No;NA;NA;NA;NA;
CHARTA;452;casa;CODCAR-0018 {h1ra:34};1241;1241;Córdoba;se escondiere en alguna casa, el dueño de la casa ó fuere sospechado que yaze sea tenudo de dar la;casa;a escodriñar al juez e a los alcaldes. E si non la quisiere dar a escodriñar, sea tenudo de levar;No;NA;NA;NA;NA;
CHARTA;453;casa;CODCAR-0018 {h1ra:35};1241;1241;Córdoba;si non la quisiere dar a escodriñar, sea tenudo de levar tal pena como deve levar el quebrantador de la;casa,;si fallado fuesse. E todo omne que forçare mugier muera por ello. E tod omne que matare a otro seguro,;No;NA;NA;NA;NA;
CHARTA;454;casa;CODCAR-0025 {h1ra:14};1246;1246;Jaén;"la romana, que sean del señor; e las mesuras todas sean del concejo. E si vezino quisiere tener en su";casa;mesura, que la tenga, o peso, fata una arrova. E <si> omnes estraños compraren o vendieren por peso, que vayan;Incluible;en;casa;posesivo;estado;
CHARTA;455;casa;CODCAR-0025 {h1ra:25};1246;1246;Jaén;non den derecho nenguno en Cartagena, fuera de las alboferas del señor, que son vedadas. E nenguno non pose <en;ca>sa;de vezino por fuerça. E la çahebalbafaría que sea dada a vezino de la villa. E el juez e los;Válida;en;casa;de;estado;
CHARTA;456;casa;CODCAR-0055 {h1ra:22};1253;1253;Sevilla;este bien e por esta mercet que·l yo fiz e por este heredamiento que·l yo di, áme de tener la;casa;mayor e la mugier e los fijos en Sevilla pora siempre, de los dos años adelante del era en que;No;NA;NA;NA;NA;
CHARTA;457;casa;CODCAR-0088 {h1ra:3};1253;1253;Sevilla;Murcia e de Jaén, dó e otorgo a vós, Garcí Martínez, ayo de la infante doña Leonor, mía hermana, una;casa;con sus molinos e con su torre e con su açuda en Guadaíra sobre Alcalá, que dizién en tiempo de;No;NA;NA;NA;NA;
CHARTA;458;casa;CODCAR-0122 {h1ra:13};1255;1255;Valladolid;mando que todas las órdenes e todos los monasterios que algo ovieren en Burgos o en sus términos que den;casa;con peños en la c<ibdat> de Burgos, en que les puedan pendrar, que sean a fuero e a derecho cuando;No;NA;NA;NA;NA;
CHARTA;459;casa;CODCAR-0154 {h1ra:7};1256;1256;Álava;fazer, mando que el mio omne que ovier a coger el pecho pora mí, que se entregue luego en su;casa;del merino de todo el pecho que yo oviere de aver. E sobre tod'esto, mando e defiendo firmemientre que ningún;Incluible;en;casa;posesivo;ambiguo;
CHARTA;460;casa;CODCAR-0156 {h1ra:26};1256;1256;Burgos;a mí e a todos los que regnaren depués de mí en Castiella e en León, cada año, de cada;casa;tres sueldos. E si non fuere de su voluntad, que non me fagan otro servicio. E este fuero e estas;No;NA;NA;NA;NA;
CHARTA;461;casa;CODCAR-0157 {h1ra:29};1256;1256;Soria;a mí e a todos los que r<egnaren de>pués de mí en Castiella e en León, cada año, de cada;casa,;"tres sueldos; e si non fuere de su voluntad, que non me fagan otro servicio. E este fuero e estas";No;NA;NA;NA;NA;
CHARTA;462;casa;CODCAR-0186 {h1ra:4};1257;1257;Burgos;eglesia, como omne entra a la eglesia por la puerta de los apóstoles a man diestra e tiene fasta la;casa;que fue de don Gutierre el correonero. E esta plaza mandamos que sea cerrada contra la call e defendemos que;No;NA;NA;NA;NA;
CHARTA;463;casa;CODCAR-0195 {h1ra:10};1258;1258;Segovia;a uno d'estos tres logares, cual más quisiere. E otrossí dezimos que, si demandaren ant'ellos a omne de otra alcaldía,;casa;o viñ<a o o>tra raíz que sea en la villa o en la tierra, que ellos an de judgar que;No;NA;NA;NA;NA;
CHARTA;464;casa;CODCAR-0196 {h1ra:8};1259;1259;Toledo;sos, no lo quisieron dexar por ende de fazer. Si el omne del obispo o del canónigo de la eglesia;casa;con la mugier que fue de nuestro vezino, no quieren e defienden que aquellas heredades que fueron de nuestro vezino;No;NA;NA;NA;NA;
CHARTA;465;casa;CODCAR-0196 {h1ra:14};1259;1259;Toledo;e contra voluntad del concejo. E sobre apellación que fazen pora ante vós, ponen ý por <j>uizes omnes de su;casa;e atales omnes que an con ellos pleito e aquellos que entienden que serán de su parte e que no;No;NA;NA;NA;NA;
CHARTA;466;casa;CODCAR-0196 {h1ra:25};1259;1259;Toledo;del concejo, el obispo e el cabildo no nos los dexan recebir. E si alguno de fuera de la villa;casa;con nuestra vezina, no quiere que recibamos a él por vezino ni que ande connusco en vezindat. Si alguno vezino;No;NA;NA;NA;NA;
CHARTA;467;casa;CODCAR-0196 {h1ra:30};1259;1259;Toledo;no pueda <alç>ar. Otrossí mandamos que el obispo no ponga juizes legos en la villa que sean omnes de su;casa,;"mas ponga omnes buenos de la villa. E el obispo deles salario por so trabajo; o si no, lieven la";No;NA;NA;NA;NA;
CHARTA;468;casa;CODCAR-0211 {h1ra:4};1260;1260;Soria;que ninguno no aya carnecería ni bancos en la villa pora vender carne ni los faga d'aquí adelante en su;casa;ni en otro logar, fueras ende los cuatro bancos que nós diemos a la eglesia d'essa misma cibdat por nuestra;Incluible;en;casa;posesivo;estado;
CHARTA;469;casa;CODCAR-0221 {h1ra:14};1261;1261;Sevilla;nuestro avolo, mandara fazer la cerca en la villa de Oviedo e nombravan estos logares: per el Cubo de sobre;casa;"de Orraca Nieta; e des ý por el forno que estava enfrente; e dent adelantre, por la orta de Santi";No;NA;NA;NA;NA;
CHARTA;470;casa;CODCAR-0221 {h1ra:15};1261;1261;Sevilla;"la orta de Santi Yuanes; e des ý a derecho fata la Gascoña; e dent a las tiendas de ante";casa;"de Pedro Vaxel; e des ý a la Nozeda; e dent al Cadafalso. Ond mandamos a vós, el concejo, que";No;NA;NA;NA;NA;
CHARTA;471;casa;CODCAR-0223 {h1ra:3};1261;1261;Sevilla;siempre jamás, que las casas ó ellos moraren que sean franqueadas d'esta manera: que ninguno de cuantos andudieren en nuestra;casa,;nin otro que sea de nuestro señorío, nin de fuera de nuestro señorío, non pose en ellas si no fuere;Incluible;en;casa;posesivo;ambiguo;
CHARTA;472;casa;CODCAR-0223 {h1ra:5};1261;1261;Sevilla;por cada omne un dinero e por cada bestia un dinero. E defendemos que el posadero que posare en la;casa;con plazer del señor que non sea osado de tomarle ropa nin otra cosa ninguna por fuerça nin de fazerle;Incluible;en;casa;artículo;estado;
CHARTA;473;casa;CODCAR-0223 {h1ra:5};1261;1261;Sevilla;por fuerça nin de fazerle daño ninguno en sus casas. E si lo fiziesse, que peche al señor de la;casa;lo que·l tomare o el daño que·l fiziere doblado, e diez moravedís de más en coto. E mandamos e defendemos;No;NA;NA;NA;NA;
CHARTA;474;casa;CODCAR-0223 {h1ra:6};1261;1261;Sevilla;"que lo fiziesse avrié nuestra ira e pechar nos ié en coto mill moravedís; e pecharié a aquel en cuya";casa;posasse contra <su> voluntad, por cada día, cient moravedís. E porque esto sea firme e estable, mandamos seellar este privilegio;Incluible;en;casa;posesivo;estado;
CHARTA;475;casa;CODCAR-0233 {h1ra:5};1262;1262;Sevilla;por mucho servicio que fiziestes al rey mio padre e al rey don Alfonso mio hermano e a mí, la;casa;de los mios molinos que fueron de don Pedro Pérez, chanceler que fue de la reína doña Joana mi madre,;No;NA;NA;NA;NA;
CHARTA;476;casa;CODCAR-0241 {h1ra:11};1263;1263;Sevilla;çapatero. E sin esto, que escuse todos sus omnes solteros e casados, sus paniguados que con él moraren en su;casa.;Otrossí tenemos por bien e mandamos que todas las personas e los canónigos de Ourens escusen todos sus omnes solteros;Incluible;en;casa;posesivo;estado;
CHARTA;477;casa;CODCAR-0249 {h1ra:14};1264;1264;Sevilla;nos fiziessen d'él entender ninguna cosa, ca cuanto él fazié todo era pora nuestro servicio e que vernié a nuestra;casa;e farié cuanto nós mandássemos e non se partirié de nós, a menos de complir nuestra voluntad. E sobr'esto embiónos;Incluible;a;casa;posesivo;movimiento;
CHARTA;478;casa;CODCAR-0289 {h1ra:10};1268;1268;Cádiz;sí o por sus omnes. E otrossí que el ferrero lo faga por sí o por sus omnes en su;casa.;E el carpentero e el molinero e ortolano e el pastor que sepan fazer los oficios e los fagan por;Incluible;en;casa;posesivo;estado;
CHARTA;479;casa;CODCAR-0289 {h1ra:11};1268;1268;Cádiz;"casada, quier lave quier non, e que se otorgue por lavandera ante los alcaldes; e ellos que vayan a su";casa;a oír cómo se otorga por lavandera. E que el cozinero fique salvo al cabildo, assí como dize la carta;Incluible;a;casa;posesivo;movimiento;
CHARTA;480;casa;CODCAR-0290 {h1ra:30};1268;1268;Cádiz;en otro logar. Pero si aquellos que el pleito ovieren, de su voluntad se quisieren ir al alcalde, a su;casa,;"por librar sus pleitos, que lo puedan fazer; mas en otra manera que non sean tenudos de ir allá; nin";Incluible;a;casa;posesivo;movimiento;
CHARTA;481;casa;CODCAR-0290 {h1ra:32};1268;1268;Cádiz;alcaldes non les puedan costreñir, salvo que cuanto en las provas recebir, que los puedan los alcaldes emplazar pora su;casa.;A lo ál que me dixieron en razón de las señales, que non fuesse tan grant la pena nin oviesse;No;NA;NA;NA;NA;
CHARTA;482;casa;CODCAR-0323 {h1ra:3};1272;1272;Murcia;tan bien a los que agora ý son como a los que serán d'aquí adelante pora siempre jamás, dámosles la;casa;de Santa María de Valcuerna, que es en Logroño, con todos sus derechos e sus pertenencias assí como la avién;No;NA;NA;NA;NA;
CHARTA;483;casa;CODCAR-0324 {h1ra:4};1272;1272;Murcia;diezmos e enciensos e otros derechos cualesquier e a los que tienen algunas cosas de las que pertenecen a la;casa;de Santa María de Valcuerna, que es en Logroño, salud e gracia. Sepades que nós diemos al cabildo de los;No;NA;NA;NA;NA;
CHARTA;484;casa;CODCAR-0324 {h1ra:5};1272;1272;Murcia;es en Logroño, salud e gracia. Sepades que nós diemos al cabildo de los canónigos de San Martín d'Alvelda la;casa;de Santa María de Valcuerna, con todas sus heredades e con todas sus pertenencias e con todos sus derechos, por;No;NA;NA;NA;NA;
CHARTA;485;casa;CODCAR-0324 {h1ra:13};1272;1272;Murcia;los derechos e todas las infurciones e los pechos e todas las otras cosas que vós devedes dar a la;casa;de Santa María de Valcuerna bien e complidamiente, assí como lo usastes dar fata aquí al prior e al convento;No;NA;NA;NA;NA;
CHARTA;486;casa;CODCAR-0327 {h1ra:8};1272;1272;Murcia;e en los corrales que son ante las casas que fueron de Remón de Monlor e ante los corrales de;casa;"de Remón de Palaçuelos e ante las casas de Álvar Martínez, segund que las carreras mayores las cierran; e la";No;NA;NA;NA;NA;
CHARTA;487;casa;CODCAR-0327 {h1ra:14};1272;1272;Murcia;nuestro almoxerife no consienta que se venda sal en la villa de Murcia en otro logar sino en la nuestra;casa;"de la Arrixaca ó la mandamos vender; e que el almoxerife sea tenudo de complir la villa de sal, dando";Incluible;en;casa;posesivo;estado;
CHARTA;488;casa;CODCAR-0335 {h1ra:18};1273;1273;Toledo;ende nuestras cartas plomadas, una que está guardada en la sacristanía de Santa María de Burgos e la otra en;casa;de los fraires predicadores de la cibdat de León. Fecha la carta en Toledo, martes, veint e ocho días andados;Válida;en;casa;de;estado;
CHARTA;489;casa;CODCAR-0338 {h1ra:12};1273;1273;Segovia;todo diezmo bien e complidamiente e si non, cuanto daño e menoscabo recibiesse la eglesia por culpa d'él, a su;casa;gelo faría entergar todo doblado. Demás mando a vós, el concejo, e a los alcaldes, que si el merino oviere;No;NA;NA;NA;NA;
CHARTA;490;casa;CODCAR-0352 {h1ra:6};1274;1274;Burgos;esto que lo fiziestes porque vos lo dixieron de mi parte don García Martínez e Sancho Martínez, justicia de mi;casa.;"E pidiéronme merced que pues non avién obispo e era yo tenudo de guardar la eglesia que gelos mandasse destestar;";No;NA;NA;NA;NA;
CHARTA;491;casa;CODCAR-0360 {h1ra:3};1274;1274;Valladolid;son como a los que serán d'aquí adelante, pora siempre, dámosles sex cientos moravedís de la moneda prieta por la;casa;de Santa María de Valcuerna, que es en Logroño, que les tomamos e les oviemos dado en camio de la;No;NA;NA;NA;NA;
CHARTA;492;casa;CODCAR-0375 {h1ra:7};1276;1276;Toledo;otros omnes buenos de vuestra villa cuando yo era en Xerez, que vos ayuntássedes todos los alcaldes, que oviéssedes una;casa;"en que librássedes todos los querellosos; e defendí que ninguno de vós non oyesse nin librasse los pleitos en su";No;NA;NA;NA;NA;
CHARTA;493;casa;CODCAR-0375 {h1ra:9};1276;1276;Toledo;"en que librássedes todos los querellosos; e defendí que ninguno de vós non oyesse nin librasse los pleitos en su";casa;nin echasse allá a ningún omne de señal. Agora dixiéronme que cada unos de vósque yudgades en vuestras casas apartadamientre,;Incluible;en;casa;posesivo;estado;
CHARTA;494;casa;CODCAR-0375 {h1ra:15};1276;1276;Toledo;"sodes osados de lo fazer; onde vos mando e vos defiendo firmemientre que ninguno de vós non judgue en su";casa;pleitos ningunos que ante él vengan, sinon en aquella manera que lo yo mandé en la otra mi carta, que;Incluible;en;casa;posesivo;estado;
CHARTA;495;casa;CODCAR-0375 {h1ra:18};1276;1276;Toledo;"la otra mi carta, que vos yo embié de Xerez; mas judgad cada día en la Torre o en otra";casa;que sea en logar comunal, assí como manda vuestro fuero. E si algunos de vós quisiessen peindrar a algunos omnes;Incluible;en;casa;indefinido;estado;
CHARTA;496;casa;CODCAR-0375 {h1ra:21};1276;1276;Toledo;vós quisiessen peindrar a algunos omnes d'aquí adelante por las señales en que cayessen cuando ellos quisiessen judgar en su;casa,;mando a vós, el merino, que non gelo consintades. E si alguna cosa les peindraren por esta razón, fazédgelo luego;Incluible;en;casa;posesivo;estado;
CHARTA;497;casa;CODCAR-0422 {h1ra:5};1278;1278;Soria;Gutier Pérez, el sobredicho, con otros juezes de Çamora e con omnes bonos del concejo que fueran a una su;casa;que dizién Sant Martín de Bamba e que·l tomaran ende dos juezes e que los mataran e que defendieran que;Incluible;a;casa;posesivo;movimiento;
CHARTA;498;casa;CODCAR-0422 {h1ra:6};1278;1278;Soria;en los otros sus logares do los solié aver. La segunda cosa: me dixieron que el obispo tenié una su;casa;en su jur e en su poder a que dizen el Carrascal e que Gutier Pérez e el concejo que;No;NA;NA;NA;NA;
CHARTA;499;casa;CODCAR-0422 {h1ra:10};1278;1278;Soria;los juezes e el concejo de Çamora fueran a una su villa a que dizen Manganeses e que·l quebrantaran la;casa;e que·l robaran la villa. E pidiéronme merced que les mandasse emendar los daños e los menoscabos e los robos;No;NA;NA;NA;NA;
CHARTA;500;casa;CODCAR-0422 {h1ra:13};1278;1278;Soria;otros sus logares nin los oviera ý nunca, mas que avié de aver yurados. A la segunda cosa de la;casa;del Carrascal que dizié el obispo de que·l forçaran, dixo Gutier Pérez e los otros omnes bonos que la casa;No;NA;NA;NA;NA;
CHARTA;501;casa;CODCAR-0422 {h1ra:14};1278;1278;Soria;casa del Carrascal que dizié el obispo de que·l forçaran, dixo Gutier Pérez e los otros omnes bonos que la;casa;fuera de un omne bono que muriera sin heredero e que mandara el rey a Gutier Pérez por su carta;No;NA;NA;NA;NA;
CHARTA;502;casa;CODCAR-0422 {h1ra:18};1278;1278;Soria;del rey. A la quinta cosa que dizié el obispo que fueran a la su villa e a la su;casa;de Manganeses e que·l quebrantaran la casa e le robaran la villa, dixo Gutier Pérez e los otros omnes bonos;Incluible;a;casa;posesivo;movimiento;
CHARTA;503;casa;CODCAR-0422 {h1ra:18};1278;1278;Soria;dizié el obispo que fueran a la su villa e a la su casa de Manganeses e que·l quebrantaran la;casa;e le robaran la villa, dixo Gutier Pérez e los otros omnes bonos que verdad era que fuera ý el;No;NA;NA;NA;NA;
CHARTA;504;casa;CODCAR-0422 {h1ra:23};1278;1278;Soria;del concejo e de los juezes de Çamora en tal manera: de lo que dizié el obispo que·l tomaran la;casa;del Carrascal, fallé que era assí e mandé gela entregar. De lo ál que dizié el obispo que el concejo;No;NA;NA;NA;NA;
CHARTA;505;casa;CODCAR-0422 {h1ra:24};1278;1278;Soria;De lo ál que dizié el obispo que el concejo e los juezes de Çamora le fueran a la su;casa;de Manganeses e que·l fizieran ý algunos daños, mandé que gelo emendassen en tal guisa: que aquellos de que sopieran;Incluible;a;casa;posesivo;movimiento;
CHARTA;506;casa;CODCAR-0445 {h1ra:7};1279;1279;Valladolid;vos yo embié mi carta sobre el pleito que querellava Rodrigo Yuañes, el monedero, e que dizía que·l robaran su;casa;e levaron cuanto ý tenía, en que vos mandé que, si avíades fecho pesquisa sobre ello, que la acabássedes. Agora,;No;NA;NA;NA;NA;
CHARTA;507;casa;CODCAR-0449 {h1ra:5};1280;1280;Sevilla;de Castiella, salut e gracia. Sepades que me fizieron entender que muchos <o>mnes ganaron cartas de mi corte e de;casa;del <in>fante don Sancho, mio <fi>jo, engañosamentre e que usavan d'ellas como non devién en que dizié que los quitá<va>mos;No;NA;NA;NA;NA;
CHARTA;508;casa;CODCAR-0449 {h1ra:18};1280;1280;Sevilla;a dar, nin que pascan en ningún logar por razón de <la>s cartas que ganaron de mi corte nin de;casa;del infante don Sancho, <fast>a que las vea yo e sepa cómo las ganaron e mande sobr'ello lo que toviere;No;NA;NA;NA;NA;
CHARTA;509;casa;CODCAR-0452 {h1ra:3};1280;1280;Burgos;de Murcia, de Jaén e del Algarbe, por fazer bien e mercet a doña Sevilla Enríquez do·l e otórgo·l los;casa;res que fueron de Andrés Yuañes que son en Castiella sobre la cal Tenebregosa al Maçaniello. E estos casares le;No;NA;NA;NA;NA;
CHARTA;510;casa;CODCAR-0488 {h1ra:14};1282;1282;Valladolid;después de vós vinieren. Otrossí tengo por bien e mando que, si por aventura alguna carta desaforada saliere de mi;casa,;que la vean aquellos que estudieren por juezes o por alcalles en vuestro logar e, si fallaren que es contra;No;NA;NA;NA;NA;
CHARTA;511;casa;CODCAR-0489 {h1ra:14};1282;1282;Valladolid;después de vós vinieren. Otrossí tengo por bien e mando que, si por aventura alguna carta desaforada saliere de mi;casa,;que la vean aquellos que estudieren por juezes o por alcalles en vuestro logar e, si fallaren que es contra;No;NA;NA;NA;NA;
CHARTA;512;casa;CODCAR-0493 {h1ra:14};1282;1282;Valladolid;depués de vós venieren. Otrossí tengo por bien e mando que si por aventura alguna carta desaforada salire de mi;casa,;que la vean aquellos que estovieren por juizes o por alcalles de vuestro logar cuando la carta fuer embiada. E;No;NA;NA;NA;NA;
CHARTA;513;casa;CODCAR-0494 {h1ra:15};1282;1282;Valladolid;que depós de vós veneren. Otrossí tengo por bien e mando que se, por l'aventura, alguna carta salir de mi;casa;que sea desaforada, que la vean aquellos que estodieren por joízes o por alca<l>des en vuestros lugares du la carta;No;NA;NA;NA;NA;
CHARTA;514;casa;CODCAR-0517 {h1ra:2};1284;1284;Sevilla;Córdova, de Murcia, de Jaén, de Badajoz e del Algarve, por fazer bien e merced a Pero Sánchez, dámosle una;casa;pequeña que fue de Menga Martín e murió e no dexó heredero ninguno aquí en la tierra, e es en;No;NA;NA;NA;NA;
CHARTA;515;casa;CODCAR-0526 {h1ra:9};1285;1285;Guadalajara;ellos que recudan todos los moravedís a Maté Pérez e a Fernán Pérez, mios despenseros, pora la despensa de mi;casa.;E diles mis cartas pora cada unos de los lugares en cómo les recodissen con los moravedís a ellos o;No;NA;NA;NA;NA;
CHARTA;516;casa;CODCAR-0528 {h1rb:41};1285;1285;Soria;e notario en el regno de León, confirma. Don Pay Gómez, almirante de la mar, confirma. Roy Páez, justicia de;casa;del rey, confirma. Don Martín, obispo de Calahorra e notario en la Andaluzía, confirma. Yo, Roy Martínez, le fiz escrevir;No;NA;NA;NA;NA;
CHARTA;517;casa;CODCAR-0530 {h1ra:33};1285;1285;Burgos;"villa, non sean tenudos a dar peños ante los alcaldes; e si fueren los contendores aldeanos, dando en la villa";casa;con peños, esso mismo. Otrossí tengo por bien que todo pleito que vezino de Cuenca faga sobre sí e contra;No;NA;NA;NA;NA;
CHARTA;518;casa;CODCAR-0540 {h1ra:24};1285;1285;Toledo;que ninguno non aya carnecería ni bancos en la villa pora vender carne ni los faga d'aquí adelante en su;casa;ni en otro logar, fueras ende los cuatro bancos que nós diemos a la eglesia d'essa misma cibdat por nuestra;Incluible;en;casa;posesivo;estado;
CHARTA;519;casa;CODCAR-0540 {h1rb:58};1285;1285;Toledo;notario en el regno de León, confirma. Don Pay Gómez, almirante de la mar, confirma. Ruy Páez, justicia de la;casa;del rey, confirma. Don Martín, obispo de Calahorra e notario en el Andaluzía, confirma. <Yo, Roy Martínez, la fiz escrevir>;No;NA;NA;NA;NA;
CHARTA;520;casa;CODCAR-0543 {h1ra:38};1286;1286;Burgos;Calahorra e notario en el Andaluzía, confirma. Don Pay Gómez, almirante de la mar, confirma. Don Roy Páez, justicia de;casa;del rey, confirma. Yo, Roy Martínez, capiscol de la eglesia de Toledo, la fiz escrevir, por mandado del rey, en;No;NA;NA;NA;NA;
CHARTA;521;casa;CODCAR-0551 {h1rb:36};1287;1287;Valladolid;confirma. Don Pero Díaz e don Muño Díaz de Castañeda, almirantes de la mar, confirman. Don Roy Páez, justicia de;casa;del rey. Don Joán, obispo de Tuy e notario en el Andaluzía, confirma. Yo, Roy Martínez, capiscol de la eglesia;No;NA;NA;NA;NA;
CHARTA;522;casa;CODCAR-0554 {h1rb:33};1287;1287;Segovia;confirma. Don Pero Díaz e don Muño Díaz de Castañeda, almirantes de la mar, confirman. Don Roy Páez, justicia de;casa;del rey, confirma. Don Joán, obispo de Tuy e notario en el Andaluzía, confirma. Yo, Roy Martínez, capiscol de la;No;NA;NA;NA;NA;
CHARTA;523;casa;CODCAR-0561 {h1rb:39};1287;1287;Salamanca;confirma. Don Pero Díaz e don Muño Díaz de Castañeda, almirantes de la mar, confirman. Don Roy Páez, justicia de;casa;del rey, confirma. Don Joán, obispo de Tuy e notario en el Andaluzía, confirma. Yo, Roy Martínez, capiscol de la;No;NA;NA;NA;NA;
CHARTA;524;casa;CODCAR-0564 {h1ra:12};1288;1288;Zamora;devién, que este Ferrant Ferrández que desafió al arcidiano e que·l menazó e que·l levó los bueyes de Nuefda, una;casa;que tiene de la eglesia. E sobr'esto embiáronme pedir mercet que les defendiesse e los emparase e non toviesse por;No;NA;NA;NA;NA;
CHARTA;525;casa;CODCAR-0568 {h1ra:5};1288;1288;Valladolid;el hospital que él faze a onra de Dios e de santa María e de sant Lucas en la su;casa;que él fizo en el su huerto que es fuera de la cibdat de Burgos en la ribera del río;Incluible;en;casa;posesivo;estado;
CHARTA;526;casa;CODCAR-0568 {h1rb:36};1288;1288;Valladolid;Don Pero Díaz e don Muño Díaz de Castañeda, almirantes de la mar, confirman. Don Roy Páez, justicia mayor de;casa;del rey, confirma. Don Joán, obispo de Tuy e notario mayor en el Andaluzía, confirma. Yo, Martín Falconero, lo fiz;No;NA;NA;NA;NA;
CHARTA;527;casa;CODCAR-0581 {h1rb:34};1288;1288;Burgos;confirma. Don Pero Díaz e don Muño Díaz de Castañeda, almirantes de la mar, confirman. Don Roy Páez, justicia de;casa;del rey, confirma. Don Joán, obispo de Tuy e notario mayor en el Andaluzía, confirma. Yo, Martín Falconero, lo fiz;No;NA;NA;NA;NA;
CHARTA;528;casa;CODCAR-0582 {h1ra:22};1289;1289;Villoria;fiziesse, cuanto daño e menoscabo recibiessen los canónigo<s>, o cualquiere d'ellos o los que las sus cosas troxiessen, de su;casa;gelo mandaría entregar doblad<o>. E porque los otros seellos non eran comigo, mandé seellar esta carta con el mio seello;No;NA;NA;NA;NA;
CHARTA;529;casa;CODCAR-0591 {h1rb:33};1289;1289;Toledo;confirma. Don Pero Díaz e don Muño Díaz de Castañeda, almirantes de la mar, confirman. Tel Gutiérrez, justicia mayor de;casa;del rey, confirma. Don Joán, obispo de Tuy e notario mayor en el Andaluzía, confirma. Yo, Roy Martínez, capiscol de;No;NA;NA;NA;NA;
CHARTA;530;casa;CODCAR-0592 {h1ra:4};1289;1289;Toledo;Viemos vuestra petición en que nos embiastes dezir que algunas vezes acaecen en vuestro logar que dos omnes an una;casa;de consouno e el uno d'ellos á las tres partes de la casa e el otro el cuarto, en guisa;No;NA;NA;NA;NA;
CHARTA;531;casa;CODCAR-0592 {h1ra:5};1289;1289;Toledo;vuestro logar que dos omnes an una casa de consouno e el uno d'ellos á las tres partes de la;casa;e el otro el cuarto, en guisa que el que á la cuarta parte non puede aver ý morada e;No;NA;NA;NA;NA;
CHARTA;532;casa;CODCAR-0592 {h1ra:10};1289;1289;Toledo;cosa como ésta acaeciesse. Sobr'esto tenemos por bien e mandamos que, si dos omnes an o ovieren d'aquí adelante una;casa;de consouno e el uno á las tres partes e el otro el cuarto e es en guisa que el;No;NA;NA;NA;NA;
CHARTA;533;casa;CODCAR-0592 {h1ra:14};1289;1289;Toledo;que los alcaldes fagan venir amas las partes ante sí e aquel que más diere por el luguero de la;casa;que la tenga e que partan el luguero segunt la cuantía que cada uno oviere en la casa. E d'esto;No;NA;NA;NA;NA;
CHARTA;534;casa;CODCAR-0592 {h1ra:15};1289;1289;Toledo;de la casa que la tenga e que partan el luguero segunt la cuantía que cada uno oviere en la;casa.;E d'esto vos mandamos dar esta nuestra carta seellada con nuestro seello colgado. Dada en Toledo, XV días de deziembre,;Incluible;en;casa;artículo;estado;
CHARTA;535;casa;CODCAR-0597 {h1ra:12};1290;1290;Valladolid;so primo cormano, e pusieron su amor en uno e sacaron todas las estrañezas que eran entr'ellos e partiose la;casa;de Francia de todas las demandas que avié contra la casa de Castiella. E nós, sobredicho rey don Sancho, regnant;No;NA;NA;NA;NA;
CHARTA;536;casa;CODCAR-0597 {h1ra:12};1290;1290;Valladolid;todas las estrañezas que eran entr'ellos e partiose la casa de Francia de todas las demandas que avié contra la;casa;de Castiella. E nós, sobredicho rey don Sancho, regnant en uno con la reína doña María, mi mugier, e con;No;NA;NA;NA;NA;
CHARTA;537;casa;CODCAR-0597 {h1ra:37};1290;1290;Valladolid;confirma. Don Pero Díaz e don Muño Díaz de Castañeda, almirantes de la mar, confirman. Tel Gutiérrez, justicia mayor en;casa;del rey, confirma. Yo, Roy Martínez, capiscol de Toledo, le fiz escrevir por mandado del rey, en el seteno año;Válida;en;casa;de;estado;
CHARTA;538;casa;CODCAR-0625 {h1ra:58};1293;1293;Valladolid;e en el Andaluzía, confirma. Cer Benito Zacarías, almirante mayor de la mar, confirma. Don Tel Gutiérrez, justicia mayor de;casa;del rey, confirma. Yo, maestre Gonçalo, abat de Arvas, lo fiz escrevir por mandado del rey, en el año dezeno;No;NA;NA;NA;NA;
CHARTA;539;casa;CODCAR-0632 {h1ra:13};1293;1293;Valladolid;ir a estremo que non den servicio nin assadura. Otrossí tenemos por bien e les otorgamos que en la nuestra;casa;que les judgue alcalle de Estremadura e non otro ninguno. Otrossí tenemos por bien e mandamos que ningún escrivano de;Incluible;en;casa;posesivo;estado;
CHARTA;540;casa;CODCAR-0632 {h1ra:14};1293;1293;Valladolid;les judgue alcalle de Estremadura e non otro ninguno. Otrossí tenemos por bien e mandamos que ningún escrivano de nuestra;casa;que non libre carta que sea en contienda de pleito, sinon los alcalles que lo ovieren de judgar segunt su;No;NA;NA;NA;NA;
