Corpus;EjemploID;Búsqueda;DOCUMENTO;FECHA;Fecha_procesada;PROVINCIA;CONTEXTO_PRECEDENTE;FORMA;CONTEXTO_SIGUIENTE;Articulo_enca;Prep_anterior;Casa;Prep_posterior;Verbo;Observaciones
CODEA;853;casa;CODEA-0029 {h1ra:15};1560;1560;Valladolid;Flandes e de Tirol, etcétera, a los del nuestro consejo, presidente y oidores de las nuestras audiencias, alcaldes de nuestra;casa;y corte y chancillerías, y a todos los concejos, corregidores, asistente, governadores, alcaldes y otros jueces y justicias cualesquier, y;No;NA;NA;NA;NA;
CODEA;854;casa;CODEA-0997 {h1ra:2};1560;1560;Toledo;a vós los nuestros contadores mayores que nuestra merced y voluntad es de tomar y recibir por contino de nuestra;casa;a Diego de Arze, y que haya y tenga de nós de quitación en cada un año cuarenta mil maravedís.;No;NA;NA;NA;NA;
CODEA;855;casa;CODEA-0997 {h1ra:6};1560;1560;Toledo;en cada un año a los tiempos y según, como y cuando libráredes a los otros continos de la nuestra;casa;los semejantes maravedís que de nós tienen. Y assentad el treslado d'este nuestro alvalá en los dichos nuestros libros, y;No;NA;NA;NA;NA;
CODEA;856;casa;CODEA-0532 {h1ra:23};1563;1563;Madrid;librada de los sus concertatores y escrivanos mayores de los sus previllegios y confirmaciones y de otros oficiales de su;casa,;el tenor de la cual es éste que se sigue: Sepan cuantos esta carta de privillegio y confirmación vieren cómo;No;NA;NA;NA;NA;
CODEA;857;casa;CODEA-0532 {h1va:8};1563;1563;Madrid;pendiente en filos de seda a colores y librada de los sus contadores mayores y de otros oficiales de su;"casa;";e una cédula del dicho señor rey don Fernando escrita en papel y firmada de su nombre todo fecho en;No;NA;NA;NA;NA;
CODEA;858;casa;CODEA-0532 {h6va:25};1563;1563;Madrid;en filos de seda a colores, e librada de los nuestros contadores mayores y de otros oficiales de la nuestra;casa.;Dada en la villa de Madrid, treze días de março, año del nacimieto del Nuestro Señor Jesucristo de mil y;No;NA;NA;NA;NA;
CODEA;859;casa;CODEA-0532 {h7va:8};1563;1563;Madrid;por ende fiziéredes y se vos recrecieren dobladas. E demás mando a todas las justicias e oficiales de la mi;casa;y corte y cancellerías y de todas las otras cibdaddes e villas y lugares de los mis reinos y señoríos;No;NA;NA;NA;NA;
CODEA;860;casa;CODEA-0532 {h9va:1};1563;1563;Madrid;librada de los nuestros concertadores y escrivanos mayores de los nuestros privilegios y confirmaciones y de otros oficiales de nuestra;casa.;Dada en la villa de Madrid, a cinco días del mes de nobiembre, año del nascimiento del Señor de mill;No;NA;NA;NA;NA;
CODEA;861;casa;CODEA-1745 {h2ra:18};1565;1565;Madrid;Oñate, mil y quinientos maravedís porque ruegue a Dios por mí. Iten digo que por cuanto yo tube alquilada mi;casa;de Alcalá al doctor Calderón, corregidor que fue d'esta villa, y del alquilé me deva restante hasta cincuenta reales, y;No;NA;NA;NA;NA;
CODEA;862;casa;CODEA-1745 {h2ra:30};1565;1565;Madrid;más les den unas imágines que están comenzadas a hazer de madera que el dicho doctor Calderón dexó en mi;casa,;las cuales están en el monasterio de San Francisco en la dicha mi capilla, que son cuatro, y otra en;Incluible;en;casa;posesivo;estado;
CODEA;863;casa;CODEA-1747 {h1va:17};1568;1568;Madrid;parientes ni no parientes, sino a su voluntad. Iten dixo que declarava y declaró que deve del alquilé de la;casa;entre él y el cura de Santiuste el postrero tercio d'ella, que se pague la mitad de lo que montare;No;NA;NA;NA;NA;
CODEA;864;casa;CODEA-1747 {h1va:21};1568;1568;Madrid;lo que montare el tercio al licenciado Cortés y a quien su poder oviere, y que del alquilé de la;casa;en que agora vibe él no á pagado cosa ninguna, y ansí dixo que lo declarava y declaró. Iten dixo;No;NA;NA;NA;NA;
CODEA;865;casa;CODEA-1747 {h1va:30};1568;1568;Madrid;a Melchor de Zetina, su sobrino, un caxón de madera para sus libros, qu'el dicho Melchor de Zetina tiene en;casa;de su madre. Lo cual todo el dicho bachiller Buenaventura dixo que mandava y mandó por vía de codicilio o;Válida;en;casa;de;estado;
CODEA;866;casa;CODEA-0176 {h1ra:23};1569;1569;Guadalajara;no vos será quitado por más ni por menos ni por el tanto, so pena de vos dar otra tal;casa;e tienda como la susodicha y los demás que sobre lo susodicho se vós siguieren, para lo cual ansí tener;No;NA;NA;NA;NA;
CODEA;867;casa;CODEA-1763 {h1ra:23};1569;1569;Guadalajara;no vos será quitado por más ni por menos ni por el tanto, so pena de vos dar otra tal;casa;e tienda como la susodicha y lo demás que sobre lo susodicho se vós siguieren, para lo cual ansí tener,;No;NA;NA;NA;NA;
CODEA;868;casa;CODEA-0032 {h1ra:26};1571;1571;Granada;que se recojan y encierren en las casas y lugares que les fueren señalados, que será algund ospital, alhóndiga o;casa;de concejo o alguna otra de esta cualidad que sea capaz para ello, y no lo siendo una se dividan;No;NA;NA;NA;NA;
CODEA;869;casa;CODEA-2368 {h1ra:16};1572;1572;Cáceres;me la ará V.S. ilustrísima, cuya vida Nuestro Seño<r> alargue muchos años con el acrecentamiento que los servidores de la;casa;de V.S. deseamos. De Các<e>res y de otubre de <…>. Ilustrísimo y reverendísimo señor, besa las manos a V.S. ilustrísima,;No;NA;NA;NA;NA;
CODEA;870;casa;CODEA-2072 {h1ra:6};1575;1575;Toledo;servicio a Dios, y a él harán merced en dalle este oficio para que se pueda entretener y sustentar su;casa.;Blas del Balle.;No;NA;NA;NA;NA;
CODEA;871;casa;CODEA-2073 {h1ra:2};1575;1575;Toledo;Muy ilustre señores: Doña Ana Ortiz de Salazar, mujer que fui de Francisco Pinedo, digo que yo tengo una;casa;do bivo junto al Rastro, y me fue notificado que mostrase los títulos que tengo a la plazuela y antepecho;No;NA;NA;NA;NA;
CODEA;872;casa;CODEA-2073 {h1ra:6};1575;1575;Toledo;al pozo. En complimiento de lo mandado yo muestro el título que tengo, por do parece aver comprado la dicha;casa,;plazuela, antepecho y dos casillas, y ser tan contino que tiene tributado, y situado de muchas más, y si más;No;NA;NA;NA;NA;
CODEA;873;casa;CODEA-2073 {h1ra:9};1575;1575;Toledo;si más títulos fuere menester los pediré a los tributarios, por do parecen demás de cien maravedís ser de la;casa;la plaçuela. Suplica a vuestra señoría no enfrente e se la der<…> ni molesten en ello, porque será derrocalle la;No;NA;NA;NA;NA;
CODEA;874;casa;CODEA-2073 {h1ra:11};1575;1575;Toledo;la plaçuela. Suplica a vuestra señoría no enfrente e se la der<…> ni molesten en ello, porque será derrocalle la;casa;principal, y a ella mucho agravio y sin justicia, y así lo pide y suplica a vuestra señoría. Doña Ana;No;NA;NA;NA;NA;
CODEA;875;casa;CODEA-1263 {h1ra:3};1576;1576;Guadalajara;hecha a los XXIII de agosto pasado, con la información del corregidor de Carmona, proveí en que viniesse a esta;casa;fray Gregorio de Carmona a dar cuenta de lo que inadvertidamente predicó de las alcavalas en aquella villa, y en;Incluible;a;casa;demostrativo;movimiento;
CODEA;876;casa;CODEA-1263 {h1ra:17};1576;1576;Guadalajara;el bien universal de toda la cristiandad, como siempre lo pedimos los súbditos y capellanes de vuestra magestad. D'esta su;casa;de Sant Bartolomé el Real de Lupián, VI de octubre, 1576. Sacra católica real magestad. Siervo de vuestra magestad que;No;NA;NA;NA;NA;
CODEA;877;casa;CODEA-1265 {h1va:8};1576;1576;Guadalajara;y bien de la cristiandad como los capellanes y súbditos de vuestra magestad deseamos y siempre le pedimos. D'esta su;casa;de San Bartolomé El Real cerca de Lupiana, y de agosto 25, 1576. Sacra católica real magestad. Siervo de vuestra;No;NA;NA;NA;NA;
CODEA;878;casa;CODEA-1311 {h1ra:1};1576;1576;Guipúzcoa;En la;casa;concegil de la villa de Hernani, a primero día del mes de mayo, de mill y quinientos y setenta y;Incluible;en;casa;artículo;estado;
CODEA;879;casa;CODEA-1764 {h1ra:10};1576;1576;Guadalajara;el lugar de Villanueva por mías e de mi juredominio vel casi, que an por aledaños de la una parte;casa;de Catalina López y de la otra parte yo el dicho Bernardo Sánchez, y de parte de solano casas de;No;NA;NA;NA;NA;
CODEA;880;casa;CODEA-1764 {h1ra:13};1576;1576;Guadalajara;Juan Gutiérrez, y por delante la calle pública. E yo e la dicha Catalina Cabrera doy en trueque de la;casa;suso dicha una casa que yo tengo en el dicho lugar Villanueva que á por aledaños de la una parte;No;NA;NA;NA;NA;
CODEA;881;casa;CODEA-1764 {h1ra:14};1576;1576;Guadalajara;delante la calle pública. E yo e la dicha Catalina Cabrera doy en trueque de la casa suso dicha una;casa;que yo tengo en el dicho lugar Villanueva que á por aledaños de la una parte casas de Juan de;No;NA;NA;NA;NA;
CODEA;882;casa;CODEA-1764 {h2ra:19};1576;1576;Guadalajara;voz, abtaría y defensión de cualesquier pleitos que los dichos bienes que ansí trocamos fueren puestos y pedidos la una;casa;o la otra dentro de quinto día que cada uno de nós o de nuestros sucesores fuéremos requeridos, diziendo que;No;NA;NA;NA;NA;
CODEA;883;casa;CODEA-1764 {h2ra:22};1576;1576;Guadalajara;la otra dentro de quinto día que cada uno de nós o de nuestros sucesores fuéremos requeridos, diziendo que la;casa;que ansí recebió en troque no le sale cierta e sana a la propia costa e misión de la parte;No;NA;NA;NA;NA;
CODEA;884;casa;CODEA-1764 {h2ra:24};1576;1576;Guadalajara;no le sale cierta e sana a la propia costa e misión de la parte que nos dio la dicha;casa;en troque y no sale sana, según dicho es, e de tomar e que nuestros herederos tomarán el uno por;No;NA;NA;NA;NA;
CODEA;885;casa;CODEA-1764 {h2va:2};1576;1576;Guadalajara;antes de la contestación del pleito quier después de contestado so pena que dará el uno al otro otra tal;casa;y tan buena y en tan buena parte y lugar como la que así no saliere sana con los mejoros;No;NA;NA;NA;NA;
CODEA;886;casa;CODEA-1764 {h2va:4};1576;1576;Guadalajara;tan buena parte y lugar como la que así no saliere sana con los mejoros y acrezientamientos qu'en la tal;casa;estubieren fechos y mejorados, con las costas y daños que a cada uno de nós se siguieren con el doblo.;Incluible;en;casa;artículo;estado;
CODEA;887;casa;CODEA-2106 {h1ra:11};1576;1576;Ávila;el Reino de las Indias con licencia de Su Magestad. Y para que a los señores sus oficiales de la;casa;de la contratación de las Indias, que reside en la ciudad de Sevilla, que conocen de las calidades de las;No;NA;NA;NA;NA;
CODEA;888;casa;CODEA-0574 {h3ra:16};1580;1580;Salamanca;pan al dicho monasterio, frailes y combento de Señor San Andrés. E agora, por parte del prior de la dicha;casa;e por todo el dicho combento, se me á pedido e demandado que como heredero del dicho mi padre e;No;NA;NA;NA;NA;
CODEA;889;casa;CODEA-2258 {h1ra:7};1580;1580;—;que yo recebí a su hija de la señora doña María Enríquez. Ý á dos años que la tengo en;casa;que no á tomado profesión por no benir su madre. Aora que á benido no ay poder acer cuenta de;Sin término;en;casa;sin_complemento;estado;
CODEA;890;casa;CODEA-2258 {h1ra:11};1580;1580;—;cuenta de qué á de pagar ni á en ber de dar orden en ninguna cosa. Espántame, abiendo hecho esta;casa;lo que hiço en dejar, que yo cedí la mitad del dote, no darse priesa a no las desabrir, pues;No;NA;NA;NA;NA;
CODEA;891;casa;CODEA-2258 {h1ra:20};1580;1580;—;que an de dar el dote entiendan que no profesará sin que el dinero todo benga delante, y porque la;casa;en tiempo ninguno no a tenido tanta necesidad. Le embié firmado de mi nombre que yo le libraría lo que;No;NA;NA;NA;NA;
CODEA;892;casa;CODEA-2258 {h1va:2};1580;1580;—;tiempo ninguno no a tenido tanta necesidad. Le embié firmado de mi nombre que yo le libraría lo que la;casa;"le abía de dar en lo mas seguro; con todo esto no basta para que designara lo que está corrido";No;NA;NA;NA;NA;
CODEA;893;casa;CODEA-2258 {h1va:14};1580;1580;—;ablen ala señora doña María, que no tenemos otro socorro para acabar pleitos y todo lo que toca a esta;casa;sino este dote. No quiero enfadar más a V.S., cuya Illustrísima persona Nuestro Señor guarde con el acrecentamiento debido y;No;NA;NA;NA;NA;
CODEA;894;casa;CODEA-2464 {h1va:3};1580;1580;—;cual a buestra señoría y estado Nuestro Señor acreciente, como las criadas que tanto le deben como yo deseamos. D'esta;casa;de buestra señoría a tres de abril. Ilustrísima señora, besa las ilustrísimas manos a buestra señoría su criada doña Inés;No;NA;NA;NA;NA;
CODEA;895;casa;CODEA-0270 {h1va:2};1581;1581;Toledo;Núñez, segunda muger de dicho Diego de Salazar, 560 maravedís y todos los demás los 1540 maravedís restantes. La una;casa;era tributaria de 250 maravedís y las otras tres de 25 maravedís, que son 235 maravedís, a la cofradía de;No;NA;NA;NA;NA;
CODEA;896;casa;CODEA-0270 {h2ra:1};1581;1581;Toledo;de 1581 ante Julio Sánchez de Canales, qu'está en las escrituras de tributos de la perroquia de la Magdalena. La;casa;de las mugeres públicas, llamada la mancevía, la puso la ciudad el año de 1478, en y le entregaron a;No;NA;NA;NA;NA;
CODEA;897;casa;CODEA-0270 {h2ra:2};1581;1581;Toledo;a la ciudad con los demás instrumentos de seguridad. En cuya consecuenzia entró la ciudad | a poner la dicha;casa;de manzevía, en las casas que se espresan en el apuntamiento de la primera | oja.];No;NA;NA;NA;NA;
CODEA;898;casa;CODEA-1828 {h2va:10};1581;1581;Madrid;y otros que son de su parcialidad pretenden molestar al dicho regidor y querellarse d'él ante los alcaldes de vuestra;casa;y corte. Pido y suplico a Vuestra Majestad probea y mande que por esta razón y causa no sea molestado;No;NA;NA;NA;NA;
CODEA;899;casa;CODEA-2276 {h1ra:7};1581;1581;Nápoles;me ayudó lo que vuestra excelencia puede i majinar, trayéndome carta suya, que cierto la teníamos arto deseada en esta;casa,;y estávamos con arto cuidado de no saber de la salud de vuestra excelencia y de su excelencia, y paréce;Incluible;en;casa;demostrativo;estado;
CODEA;900;casa;CODEA-2276 {h1va:2};1581;1581;Nápoles;don Pedro que á tenido mucha falta d'ella. Bendito sea Dios quedan vuestras excelencias con ella, y cierto en esta;casa;se desea como es raçón. A vuestra excelencia beso las manos por la merced que con la suya me á;Incluible;en;casa;demostrativo;estado;
CODEA;901;casa;CODEA-2276 {h1va:10};1581;1581;Nápoles;le suplico se acuerde siempre mandarme, creyendo no tiene quien con mayores veras debe servirla, que yo y todos merecemosenesta;casa;si merecer se puede tanta merced como vuestra excelencia nos ace. Y a el señor don Pedro muy poco el;No;NA;NA;NA;NA;
CODEA;902;casa;CODEA-2276 {h2ra:14};1581;1581;Nápoles;va y dixere otra cosa vuestra excelencia le mande responder que miente. Él lo á echo arto vellacamente con esta;casa;por que <á> andado de xueç en xueç diciendo que don Luis mi señor no tiene justicia y que mirasen;No;NA;NA;NA;NA;
CODEA;903;casa;CODEA-2276 {h5ra:16};1581;1581;Nápoles;d'Ascali me á dicho que vuestra excelencia pedía lexía, la mexor que aquí ay es la que se ace en;casa;de la señora doña Jerónima Coloma porque una criada de la duquesa de Osuna tenía toda su caveça como <…>;Válida;en;casa;de;estado;
CODEA;904;casa;CODEA-2284 {h1ra:3};1581;1581;—;| señora: Bendito sea Dios que me alló esta merced que V.S. me hace en tiempo que podamos en esta;casa;de V.S. ofrecer de serbirla, pues Dios nos á echo merced de darnos salud, y que esto será ansí está;Incluible;en;casa;demostrativo;estado;
CODEA;905;casa;CODEA-2463 {h1ra:16};1581;1581;Zamora;yo soy la causa de su mal, que quise perder la merzed que V.S. me azía de poder ir a;casa;de V.S. como guerrera, con toda la merzed y regalos que V.S. le á embiado. Plega <a> Dios que los;Válida;a;casa;de;movimiento;
CODEA;906;casa;CODEA-2463 {h1va:9};1581;1581;Zamora;tan grande. Creo que me desea llebar a Balladolid y dexarme allí. Yo le é dicho que abiendo salido de;casa;de V.S. no serbiré otras aunque lo ande a pedir de puerta en puerta. V.S. remedie esto, por la pasión;No;NA;NA;NA;NA;
CODEA;907;casa;CODEA-1749 {h7ra:9};1585;1585;Toledo;parte, siendo llamados para ello por el munidor. Iten ordenamos que si algún hijo de cofadre o madre falleciere en;casa;de tal hermano se le dé cera para su entierro e no se le diga misa por esta cofadría, y;Válida;en;casa;de;estado;
CODEA;908;casa;CODEA-1790 {h1ra:31};1588;1588;Madrid;en presencia del dicho alcalde se hizo e puso por imbentario los vienes siguientes: Heredades: Primeramente partieron por imbentario una;casa;texada en que vivía el dicho Blas Martín, con sus paxares y güerto y corral, que alinda con casas de;No;NA;NA;NA;NA;
CODEA;909;casa;CODEA-1790 {h1va:6};1588;1588;Madrid;"el arroyo e con corral de Alonso Carrasco, vezino d'esta villa; iten, otra vodega en esta billa, que alinda con";casa;"de Juan de Yagüe, y con casa de Alonso de Blas y con el arroyo; iten, una viña a do";No;NA;NA;NA;NA;
CODEA;910;casa;CODEA-1790 {h1va:7};1588;1588;Madrid;"Carrasco, vezino d'esta villa; iten, otra vodega en esta billa, que alinda con casa de Juan de Yagüe, y con";casa;"de Alonso de Blas y con el arroyo; iten, una viña a do dicen La Cuesta de las Ubas, que";No;NA;NA;NA;NA;
CODEA;911;casa;CODEA-1790 {h2va:17};1588;1588;Madrid;"para partir entre los herederos. Muebles: iten, una pollina de dos años negra; una tinaja en el portal de la";casa,;"de caver de cuarenta y cinco arrovas; otra tinaja de ocho cántaros; dos tinajas de veinte y cinco cántaros; otra";No;NA;NA;NA;NA;
CODEA;912;casa;CODEA-1793 {h2ra:3};1588;1588;Madrid;en la parte que le cupiere por suerte, tasada en veinte y tres mil maravedís, e queda en la dicha;casa;"la parte que pertenece a Juan de Arriba: ; ítem, se le dio en el dicho pago siete fanegas de trigo";Incluible;en;casa;artículo;estado;
CODEA;913;casa;CODEA-1801 {h2va:23};1589;1589;Madrid;heredades que heredó de sus padres y de la dicha su muger e no tiene más de la parte de;casa,;e qu'esta no save si es suya de presente, pero que aunque se le dé a la susodicha la parte;No;NA;NA;NA;NA;
CODEA;914;casa;CODEA-1801 {h2va:25};1589;1589;Madrid;qu'esta no save si es suya de presente, pero que aunque se le dé a la susodicha la parte de;casa;e algunos muebles si hay no alcançarán a pagar la su dote con mucha cantidad, y esto es cosa cierta;No;NA;NA;NA;NA;
CODEA;915;casa;CODEA-1801 {h3ra:28};1589;1589;Madrid;"maravedís, como por la carta cuenta parece, a que se remite; e save que se le dieron en la media";casa;"que la pregunta dice y en los vienes muebles en ella declarados; y sávelo este testigo porque se halló a";Incluible;en;casa;artículo;estado;
CODEA;916;casa;CODEA-1801 {h3va:23};1589;1589;Madrid;interrogatorio dixo que no conoce ningunos bienes del dicho Juan de Mari López, muebles ni raíces, porque una parte de;casa;"que hay es de la dicha María de Arriba; y con ella y todos los muebles que tiene, aunque se";No;NA;NA;NA;NA;
CODEA;917;casa;CODEA-1129 {h1ra:22};1590;1590;Huelva;en los lugares de adelante ay mucha. Nuestro Señor guarde a vuestra merced y nos todo acreciente, como los d'esa;casa;deseamos. De La Palma, a 19 de agosto 159<0> años. Dejo aquí cuatocientas anegas de pan las trecientas de trigo;No;NA;NA;NA;NA;
CODEA;918;casa;CODEA-1807 {h2va:6};1590;1590;Madrid;"a dos reales; y esto porque acompañen con la cera e pendones. Iten, mando que llevándome a sepultar desde mi";casa;a la iglesia me hagan tres recivimientos como se acostumbran hacer, y paguen los derechos acostumbrados. Y este día, si;No;NA;NA;NA;NA;
CODEA;919;casa;CODEA-1035 {h1ra:22};1591;1591;Cádiz;adbertiendo la necesidá que d'ellos ay. Nuestro Señor guarde a vuestra merced y en estado acreciente como los de la;casa;deseamos. De Sanlúcar, a 2 de setiembre, 1591. Antonio de <…>.;No;NA;NA;NA;NA;
CODEA;920;casa;CODEA-1036 {h1ra:16};1591;1591;Madrid;de la muerte de mi hermano que la salida de aí sería con brebedad, porque imaginando ésa salí de mi;casa,;que no hiziera asta estar enterado d'ella, de manera que yo no viniera aquí a lo menos asta pasada esta;No;NA;NA;NA;NA;
CODEA;921;casa;CODEA-1036 {h1ra:19};1591;1591;Madrid;asta pasada esta pascua, y del no lo aver hecho así an resultado por incombinientes el aber faltado en mi;casa;todo este tiempo y casi no aber hecho nada más que cuando salí d'ella. No é echado menos el no;Incluible;en;casa;posesivo;estado;
CODEA;922;casa;CODEA-1037 {h1ra:4};1591;1591;Málaga;al que más su muerte, por ser la pérdida tan grande como fue y la falta que hizo a su;casa;y serbidores, y prometo a vuestra merced que no es encarecimiento lo que yo en particular siento este daño. Plegue;No;NA;NA;NA;NA;
CODEA;923;casa;CODEA-1069 {h1ra:1};1591;1591;Génova;Inventario de la ropa, dinero y cosas de;casa;que se inventariaron en casa de Francisco de Meruelo Castillo por mí Pablo Gerónimo Bargón, escrivano público d'esta ciudad de;No;NA;NA;NA;NA;
CODEA;924;casa;CODEA-1069 {h1ra:1};1591;1591;Génova;Inventario de la ropa, dinero y cosas de casa que se inventariaron en;casa;de Francisco de Meruelo Castillo por mí Pablo Gerónimo Bargón, escrivano público d'esta ciudad de Génova, oy siete de marzo;Válida;en;casa;de;estado;
CODEA;925;casa;CODEA-1069 {h3ra:17};1591;1591;Génova;pedaço de olanda y una bolsa vieja. Un pedaço de paño blanco. Dos máscaras. Todo lo cual se halló en;casa;dicho Francisco de Meruelo Castillo oy dicho día siete de março de mil y quinientos y noventa y uno años,;Válida;en;casa;no;estado;
CODEA;926;casa;CODEA-1071 {h2ra:13};1591;1591;Huelva;de mí y particularmente de doña Mariana. Nuestro Señor guarde a vuestra merced y en estado acreciente como los d'esa;casa;de vuestra merced deseamos. De Gibraleón, a 25 de agosto de 1591 años. Antonio de Arze Cabrera. Lo que vuestra;No;NA;NA;NA;NA;
CODEA;927;casa;CODEA-1128 {h1ra:12};1591;1591;—;conmigo, pues ninguno tiene la nececidad que yo y mi prima. Yo deseo sumamente, si ubiese lugar, que entrásemos en;casa;del marquez, hijo del señor Juan Andrea, asta que Dios no diese bentura de poder bolber a España. Desde el;Válida;en;casa;de;ambiguo;
CODEA;928;casa;CODEA-1128 {h1ra:16};1591;1591;—;Andrea, asta que Dios no diese bentura de poder bolber a España. Desde el mes de otubre estamos fuera de;casa;de don Juan, con quien binimos, que ya vuestra merced nos vio en Coliebre. Yo estoy en casa del tiniente;No;NA;NA;NA;NA;
CODEA;929;casa;CODEA-1128 {h1ra:18};1591;1591;—;fuera de casa de don Juan, con quien binimos, que ya vuestra merced nos vio en Coliebre. Yo estoy en;casa;"del tiniente que cuando vinimos al castillo estaba por gobernador d'él; mi prima la doncella la hicieron bolber al castillo";Válida;en;casa;de;estado;
CODEA;930;casa;CODEA-1128 {h1va:1};1591;1591;—;"tiniente que cuando vinimos al castillo estaba por gobernador d'él; mi prima la doncella la hicieron bolber al castillo a";casa;del sargento, fuerça de doña Catalina, diciendo que no se la pongan delante. Abrá un mes que binimos aquí Alexandría,;Válida;a;casa;de;movimiento;
CODEA;931;casa;CODEA-1128 {h1va:9};1591;1591;—;fuera. Vuestra merced vea si yo tengo ocasión de ser importuna en suplicar a vuestra merced nos ayude en esa;casa;o en alguna otra si ahí ubiere lugar. Yo bivo de la manera que creo me crerán cuantos me oyeren.;Incluible;en;casa;demostrativo;estado;
CODEA;932;casa;CODEA-1131 {h1ra:10};1591;1591;Sevilla;va a otra cosa, traiga orden para que yo pueda valerme de un caís de trigo y envialle a mi;"casa;";y suplico a vuestra merced me aga esta merced, y sea antes que acave de conducir este trato, porque ya;No;NA;NA;NA;NA;
CODEA;933;casa;CODEA-1131 {h1ra:14};1591;1591;Sevilla;porque ya no queda más d'esto y vuestra tierra, y esto me está a cuenta por estar junto a mi;casa;y porque entiendo ser favorecido de vuestra merced como siempre. Dios guarde a vuestra merced muy muchos años. De Lebrija,;No;NA;NA;NA;NA;
CODEA;934;casa;CODEA-1145 {h1ra:16};1591;1591;Cádiz;porque combiene para algunas cosas que importan. Nuestro Señor guarde a vuestra merced y en estado acreciente, como los d'esa;casa;deseamos. De San Juan, a 29 de 1591. Antonio de Arze. Mande vuestra merced a sisar del recibo de los;No;NA;NA;NA;NA;
CODEA;935;casa;CODEA-1148 {h1va:6};1591;1591;Cádiz;y la dé buen viaje, como se dessea. Y a vuestra excelencia guarde y acreciente como los criados de su;casa;desseamos. Del Puerto. Estas galeras están con estrema necesidad de lienço para bestir la chusma, y el señor adelantado me;No;NA;NA;NA;NA;
CODEA;936;casa;CODEA-1148 {h1ra:14};1591;1591;Cádiz;Vuestra excelencia le mandará ordenar lo que más fuere servido. A quien Nuestro Señor guarde como los criados de su;casa;deseamos.;No;NA;NA;NA;NA;
CODEA;937;casa;CODEA-1328 {h1ra:18};1591;1591;Madrid;mi parte, toméis trabajo de ir con él a Sahagún para que, entendido por el abad y convento de aquella;casa;lo que yo les escrivo y lo que vós les diréis, se dé la orden que convenga para que del;No;NA;NA;NA;NA;
CODEA;938;casa;CODEA-1329 {h1ra:10};1591;1591;Madrid;esperava y a lo que devéis a la que yo tengo a toda vuestra orden, y en particular a essa;casa;"y a la de Sant Mancio como filiación d'ella, por las razones que me acordáis y representáis; y assí podéis";No;NA;NA;NA;NA;
CODEA;939;casa;CODEA-1810 {h4ra:23};1591;1591;Madrid;"llevó de sus vienes e que no le dieron cosa ninguna para ello, y esto responde; y lo save porqu'estubo";en;"casa de la susodicha en aquel tiempo; y esto responde. A la sesta pregunta dixo que dize lo que dicho";Válida;en;casa;de;estado;
CODEA;940;casa;CODEA-1811 {h1ra:26};1591;1591;Madrid;su morada, qu'están en esta dicha villa, con sus corrales y trascorral, y en ella un güerto que alinda con;casa;"de Juan Aguado, difunto, e de la otra parte güerto del licenciado Gonçález, vezino d'esta dicha villa; iten, otra casa";No;NA;NA;NA;NA;
CODEA;941;casa;CODEA-1811 {h1ra:30};1591;1591;Madrid;"casa de Juan Aguado, difunto, e de la otra parte güerto del licenciado Gonçález, vezino d'esta dicha villa; iten, otra";casa;en esta dicha villa, que alinda con casa de Juan Pérez, de Ajalbir, y de la otra parte casa de;No;NA;NA;NA;NA;
CODEA;942;casa;CODEA-1811 {h1ra:31};1591;1591;Madrid;"otra parte güerto del licenciado Gonçález, vezino d'esta dicha villa; iten, otra casa en esta dicha villa, que alinda con";casa;"de Juan Pérez, de Ajalbir, y de la otra parte casa de Juan de Celada, de Ajalbir; iten, un pajar";No;NA;NA;NA;NA;
CODEA;943;casa;CODEA-1811 {h1ra:33};1591;1591;Madrid;otra casa en esta dicha villa, que alinda con casa de Juan Pérez, de Ajalbir, y de la otra parte;casa;"de Juan de Celada, de Ajalbir; iten, un pajar que alinda con casa de Juan de Campoalbillo, e de la";No;NA;NA;NA;NA;
CODEA;944;casa;CODEA-1811 {h1va:2};1591;1591;Madrid;"de Ajalbir, y de la otra parte casa de Juan de Celada, de Ajalbir; iten, un pajar que alinda con";casa;"de Juan de Campoalbillo, e de la otra parte Juan Gordo; iten, un güerto con ciertos olmos y granados que";No;NA;NA;NA;NA;
CODEA;945;casa;CODEA-1812 {h1ra:5};1591;1591;Madrid;"Carrasco, su marido, como pareció por su libro, sinado de Alonso Pérez, escrivano: Sesenta fanegas de trigo en grano: ; una";casa;"en Daganzuelo, vendiose en veinte y ocho mil maravedís: ; tres arançadas de biñas en Daganzuelo; una casa en esta villa,";No;NA;NA;NA;NA;
CODEA;946;casa;CODEA-1812 {h1ra:8};1591;1591;Madrid;"en grano: ; una casa en Daganzuelo, vendiose en veinte y ocho mil maravedís: ; tres arançadas de biñas en Daganzuelo; una";casa;"en esta villa, linde de casa de Juan de Campoalbillo; una casa en esta villa, linde de casa de Juan";No;NA;NA;NA;NA;
CODEA;947;casa;CODEA-1812 {h1ra:8};1591;1591;Madrid;"vendiose en veinte y ocho mil maravedís: ; tres arançadas de biñas en Daganzuelo; una casa en esta villa, linde de";casa;"de Juan de Campoalbillo; una casa en esta villa, linde de casa de Juan Aguado; una tierra en la Cuesta";No;NA;NA;NA;NA;
